label,ax_A_mean,ax_A_std,ax_A_RMS,ax_A_energy,ax_A_entropy,ay_A_mean,ay_A_std,ay_A_RMS,ay_A_energy,ay_A_entropy,az_A_mean,az_A_std,az_A_RMS,az_A_energy,az_A_entropy,ax_B_mean,ax_B_std,ax_B_RMS,ax_B_energy,ax_B_entropy,ay_B_mean,ay_B_std,ay_B_RMS,ay_B_energy,ay_B_entropy,az_B_mean,az_B_std,az_B_RMS,az_B_energy,az_B_entropy,ax_C_mean,ax_C_std,ax_C_RMS,ax_C_energy,ax_C_entropy,ay_C_mean,ay_C_std,ay_C_RMS,ay_C_energy,ay_C_entropy,az_C_mean,az_C_std,az_C_RMS,az_C_energy,az_C_entropy,ax_D_mean,ax_D_std,ax_D_RMS,ax_D_energy,ax_D_entropy,ay_D_mean,ay_D_std,ay_D_RMS,ay_D_energy,ay_D_entropy,az_D_mean,az_D_std,az_D_RMS,az_D_energy,az_D_entropy,ax_E_mean,ax_E_std,ax_E_RMS,ax_E_energy,ax_E_entropy,ay_E_mean,ay_E_std,ay_E_RMS,ay_E_energy,ay_E_entropy,az_E_mean,az_E_std,az_E_RMS,az_E_energy,az_E_entropy
階段降り,-9839.435,4559.881359835474,153366.87982416543,2091606222804.0396,1.8960764111277921,2406.455,2909.9481572658647,53401.91746557421,205735402193.38593,2.617837061467295,1309.915,1744.029786951759,30846.449406698335,68042008027.07417,2.8280154306205567,-10052.89,3632.5569930697584,151166.1785321042,1935724005354.6057,1.5046560165338585,-2678.745,2970.267004828859,56565.29122173774,317514873902.2945,2.7454337192758436,2099.385,1978.258945834696,40794.425685380105,155443776218.14276,3.037811852484323,-10551.195,9354.699044168925,199418.20886518864,4469176931733.883,4.107327210969031,925.265,8710.604029846321,123879.56884409954,2351129904683.9795,4.587597131573553,-1642.87,11730.406854116354,167512.06929651368,4470631499270.8,4.975005119671128,-9912.61,6959.0913018798665,171282.68374824116,2540738104223.68,2.303533080309852,-577.675,5494.508146265229,78132.35971734118,452907122522.86017,4.024112141861702,-737.1,6359.975764104769,90545.68805857074,481226369735.12305,4.1064503486239,-9213.43,4524.3786474056305,145160.1147078632,1868875375111.2866,2.2297400756978187,1073.645,3385.3481665812446,50226.080466227904,306510221147.31396,3.9310315350178353,3316.075,2893.5086641264807,62239.45018234014,371217221517.8062,3.175517045548655
階段降り,-10656.235,3290.891376173787,157724.64006933096,1570848520680.8125,1.0718961918820888,2287.135,2456.861303935369,47470.314882039704,189278210007.16425,2.1769724096762557,610.21,1380.8330405592117,21349.735970264363,32075138159.226715,2.654685902597298,-9813.92,2800.4295909020802,144329.7832465635,1451786066488.4216,1.1487646811861625,-3006.06,2865.492419532809,58732.34803751677,201905569093.39307,2.0065020404267973,1511.775,2041.1177536768914,35921.09501393297,31075749821.47897,2.501687301583353,-10285.895,8423.974337803684,188022.86009685099,1932564372014.1685,1.6479241699110483,402.975,8272.199669034522,117125.2971949271,403189867812.1531,3.4323234903623896,-2167.455,10938.789857565373,157705.4119077719,638537478861.7974,3.8844078697067643,-10507.36,5388.715609530713,166998.7245999202,1752549504670.7385,1.6625057173954536,-540.52,3814.9642291376736,54490.57522177574,194666526750.18634,3.479818973901553,-589.705,5356.4018555346465,76208.65151017961,399548435491.7799,3.7948604583219163,-9625.76,3374.2817061413225,144250.49920884156,1299641838093.667,1.1101033436728114,1115.02,2871.8365621323223,43567.68260993463,118221442787.91052,3.4510272325200626,3774.71,2191.121029496089,61724.301454127446,226420037029.40976,1.6500650172537905
階段降り,-9387.0,1957.0801720931106,135606.73419856405,1505779116903.1074,1.0757207118970187,2171.315,1045.6710504623331,34082.36134718368,66226021955.1868,1.3978267265130344,1440.08,1155.3534150207026,26110.043737994773,62174801146.802536,1.6416793571947146,-9288.95,1940.9903702749282,134202.85818118777,1369326280646.4749,1.1070392350680511,-3144.145,1295.4756863696828,48091.38183708179,194433483636.83835,1.811910768406526,1165.76,1096.3079505321489,22631.338891015705,64403073811.03192,1.8968942150847472,-9886.335,5247.5683161608285,158288.7190958345,1790915935100.214,1.319711005443846,-91.395,4679.1790592982225,66186.2065917061,127797910520.33069,4.005311816848564,-1043.995,6178.191666254375,88611.4866425341,203725087031.2698,3.7387085085438327,-9681.59,2810.4859672127895,142570.69565657593,1571142294350.7832,1.5143926055650136,-877.555,3753.694991202002,54516.65592275447,233467839845.4802,3.49657214121699,-609.075,3877.212060150307,55504.49660162679,409289135302.8245,3.7412477187902153,-8911.29,1964.0315414727943,129049.2226710413,1318757241758.1704,1.1607961425852653,784.365,2008.2434020245153,30490.227991932104,45568633744.450645,3.255944503338572,3151.065,1817.463576189355,51443.919922572,238253707968.6164,1.6847744348397593
階段降り,-9492.045,3309.500485416946,142163.0836363646,1614584224495.521,1.5957649449612656,2007.995,790.6441456021794,30519.37772956716,61427292399.85175,1.3531813637404004,2384.22,674.5871564149439,35041.611949224025,79188444733.03372,1.2263949939149277,-9879.515,2749.3308239960866,145026.6434935319,1504131828909.211,1.3574542184282299,-3015.755,1732.393559493628,49185.29386920444,222832426514.18668,2.1912743108635437,1743.555,1361.6266547681125,31285.815268264945,83634342207.39587,2.6155649559393077,-10299.6,5669.858243377873,166270.2935944963,2005894921895.468,2.4075875586564255,669.705,4356.851953873922,62338.8542323325,412992165205.78125,4.299661742426131,-791.295,5746.229453996331,82030.84872778045,687281826019.8069,4.405070231151948,-10242.85,5421.713667052145,163896.8914958426,2131177218352.9224,2.0965262662074395,-863.01,5639.343873173546,80680.83487421284,262119301466.9264,3.5671061957077748,-584.295,5296.257936314564,75354.82569152422,303136725142.99866,3.995565620567438,-9253.775,2995.9343274469484,137555.788133397,1360677014840.7415,1.4203608573192492,1090.78,2295.1982423311497,35938.10228712696,100421902054.45525,3.490050371881537,3281.935,2385.248379262629,57376.83709477197,245305028969.98865,2.6389038958207176
階段降り,-9536.045,4318.922362462076,148046.7795090457,1478400601922.7632,1.4373868796010303,1968.47,1266.1759826738146,33100.077824681925,95774111876.33095,1.8586009405652009,2282.92,774.8484262099263,34094.32155066295,99181312253.4145,1.4713651092936808,-9446.05,3377.5944675908036,141870.3668776535,1555229300028.177,1.3557748914174086,-3052.24,1631.289184173058,48943.38243317476,160447776404.86877,1.6320785485101827,1972.89,1326.2933717319108,33619.48559987199,63330988429.60111,1.825459931935397,-10182.45,5404.930701452146,163031.0178401644,2106220940559.7695,2.059427449994196,1326.76,5024.658391612311,73494.87607990098,297089229104.99316,4.075794374361341,-719.83,6224.21867796272,88610.44337999895,638781857526.7488,3.952938537632887,-10621.685,7041.959757466312,180227.295083181,2129109702908.978,2.0456221651711584,-543.985,6437.3150982979705,91361.85785654755,772297584365.4683,3.781287457722077,-315.235,6558.588073646262,92859.5182251125,378016223280.4424,4.085183701070699,-9302.105,3756.7173082326813,141874.65056520843,1494767511254.799,1.5634622905717688,1361.5,2313.238997596228,37959.865410720304,105518960950.95853,3.7505161788664636,3075.14,2698.792809831833,57861.850385206315,213803573390.5375,2.7148032796156762
階段降り,-10012.575,4970.978269352519,158090.02693718538,2016272217632.835,1.917723354628237,2168.36,1581.7462060646772,37957.09722831818,104513358967.1579,2.1461711267379306,2267.92,1433.7406612075977,37944.89006440788,130792201091.24939,2.3802317993327735,-9371.79,4257.258168810062,145571.07880344914,1706272596425.1382,1.8749359761526911,-2946.345,1455.7337860938035,46476.0362229827,140518862782.75082,1.5727216806434474,2353.18,1029.7702304883358,36325.976490660236,92052257694.06473,1.6973711164263912,-10285.675,6673.711585720122,173397.54123689298,2147623868986.6367,1.9995234391731889,1158.865,7375.7699087468145,105588.77765652939,457782939787.3779,4.030925543101272,-945.835,8245.728980980095,117376.87189135686,515867775258.0014,4.238314423678645,-10244.79,6855.965536370497,174333.0063872014,2493813495223.503,2.6891102402298515,-546.015,6062.077285450508,86077.7711084575,991815980453.1313,3.9321677524485255,-490.385,5898.969291052039,83711.78667905733,969390935453.5488,4.415244561180135,-9277.73,4476.211110649273,145679.60726196374,1682941176418.2324,1.8896325996408003,1138.55,2666.1136674005493,40998.67849089773,139995131762.30313,3.7126752472552305,2864.83,2826.7181626578904,56916.757637799434,238474434098.03183,2.840696458374191
階段降り,-10729.445,5133.280581360714,168209.13146140432,1809651846172.2112,1.6765328704021347,2158.29,2076.0537145989256,42351.42205404678,135692274429.5076,2.6841985207796135,2538.39,1677.6753225520126,43030.26441935955,96647528690.00858,1.9085034774449183,-10121.73,4655.309662858099,157557.18088998672,1579218825914.107,1.5756086834378928,-3144.22,2011.1005026104492,52783.79417965328,155078786824.85406,2.023179323382817,2408.87,1297.428168763111,38693.60290797434,103796297791.67116,1.5693809667821443,-10637.59,7931.154324050189,187649.42308464475,2290778452867.336,2.4837741075080135,1292.655,8687.610743235164,124213.9584547566,1077142449494.5,4.09100153303489,-653.05,8794.013767188451,124708.58225479111,1062326511025.3871,4.545741189831578,-10948.915,6315.945178496644,178756.76388601356,2180323095958.8652,2.212735419827162,-782.2,5288.205846031336,75600.20887537283,210467739196.83887,3.9610246664398256,382.45,5719.5023846048,81066.60906933261,647413885943.6013,4.1878046749306606,-9664.86,4702.437109669835,152001.60103762065,1564084802481.5361,1.7813192417888835,1446.225,2993.4817010255797,47015.953558340174,119265330586.95764,3.5391179255343888,3360.705,2752.1558600440853,61430.774006193344,264541143271.4835,2.36717281872125
階段降り,-9427.0,4517.898194957474,147837.5683647428,1730203488713.5073,1.6549974829125804,1906.22,2139.2487914218855,40521.747445044864,94777369693.65874,2.298832594580351,2504.575,1487.0870533949917,41193.01842545652,80815612714.04198,1.731932118267273,-10026.705,4422.7850069808965,154981.18619690585,1872797006023.1584,1.549070564420259,-2933.25,2053.652092614521,50638.80425128539,234468246580.35703,2.4918983020665113,2023.76,1151.8440746906676,32931.29001420989,115528546054.9458,2.1834225302608647,-10073.495,7354.06110118586,176384.53231221836,2606144068098.1636,2.9711062787158107,1151.8,6837.18402853105,98054.80985652871,1589773494928.978,4.478822425536096,363.475,7824.669578287312,110776.86408722716,1528252427218.0845,4.624672411318033,-10216.155,6406.410943030036,170535.58230175896,2310875373265.29,2.463321596614343,-919.105,5682.005130583305,81400.16745068772,404332690239.46704,4.104273207348632,1180.51,7070.723293263568,101379.22050400663,574668113638.4502,4.2344677064667415,-8905.865,4059.451452693453,138415.01182675236,1539150368318.0693,1.6988381189688753,1579.42,2892.100690432475,46602.1757861154,186849209023.71997,3.657604580544965,3224.75,2456.697913358498,57331.27802517575,257107022464.10202,2.32114242763429
階段降り,-9742.41,7571.259754618115,174492.7086614223,1812693794296.6387,1.6767121367301234,2470.12,3948.4577350656805,65866.2452246976,208313942593.6449,2.5258578891168133,2117.57,1856.0348124698528,39822.0238812645,100331494613.0632,2.0208628187941065,-11043.74,6223.318389926711,179272.912047526,2287281120903.482,1.5651026909171843,-3195.21,3334.6615489281667,65313.60438683506,240611009288.0879,1.8251205044471406,2134.425,2491.525391075716,46397.13106432337,114361300312.48276,1.887116763985595,-10152.585,7599.2828709540045,179345.52257304892,3105704162100.9775,3.336668632900156,1333.61,8761.755902095194,125337.05128173393,1862516541210.8857,4.044438379715915,-699.57,9525.20995858359,135069.62866610687,2438306375017.8076,4.702421135698646,-9862.19,8048.821417692159,180025.7302776467,2253208392464.7314,2.3093592982285864,-1299.205,8400.598471119483,120214.79801172567,454012776985.6861,3.925770670568967,-46.74,8654.513359074555,122395.08659255893,426693428903.6047,4.242081811103494,-9018.6,5392.975296624306,148606.41204874034,1505874700290.7139,1.7027197024814165,1275.35,4068.457932374377,60297.375680870224,257020455953.91492,3.832195680768282,2940.305,2477.012456968071,54370.91907444641,279661941592.37714,2.7288029528652067
階段降り,-10792.315,7969.389498310083,189728.8760494828,3358744314390.8057,2.774085493167477,2765.21,4235.02182000282,71528.73011594711,552101734080.5503,4.29915265901183,573.585,2716.1581862577514,39259.432102362356,141294215173.82916,3.947937452312375,-11565.985,6905.771422134893,190505.47916267396,3036870072784.047,2.099301229049816,-2621.51,6462.656172960155,98628.83907863866,936496300263.259,3.647330508964345,827.755,4116.354489712347,59379.37794386196,359413890166.05286,4.2828313206766495,-10715.475,10740.439291266208,214559.28814432622,3538556936760.233,3.777312546455582,1712.725,11579.015297916092,165533.69578125174,1789949753267.8818,4.572524011681829,-1375.42,15269.51748136136,216817.87024597396,3812064614164.601,4.922408884939433,-10858.835,8359.572090590222,193802.3442040885,2947448911194.5684,2.741064935090294,-1138.165,7920.2764072837135,113160.23854251987,1481997446206.516,3.8100300980923043,-729.845,8121.842756479284,115323.02760940678,1150781062498.7515,4.570865338849331,-9632.49,5557.259116677935,157269.19119140913,2045233054358.689,2.5090643490747753,1388.52,4161.641722878123,62043.93543288498,353552344330.0413,3.958835645371565,3553.78,3227.411774409952,67890.41029482735,344081203554.1362,3.1690542690096706
階段降り,-10650.66,4226.47032574464,162049.13443150505,1885223981825.1948,1.4936902532310592,2131.465,3138.4541033405276,53652.6554888013,288424088472.0447,3.5414820893953975,321.73,2889.411597038401,41114.98405691044,216470030763.7807,3.4090852187592153,-10524.725,4652.741186588293,162737.72572762592,1778323489343.3926,1.4278286302859509,-1202.595,6561.881436065041,94344.60526707396,377242597293.81683,3.831978670323914,-143.195,3304.3830297008535,46774.89073210113,90472448339.98953,4.649754011006498,-10446.595,9292.815137027908,197731.00933591573,2020288026332.4346,1.8164002555905858,1291.865,9107.333483889504,130086.46229719678,532363653039.5095,4.264956682084541,-1641.915,13565.455146723789,193244.6419464198,985242230372.9146,4.5040762621760635,-10566.425,5669.246740473992,169581.65931786373,1851785774444.481,1.9695149296442924,-701.62,4275.050593338049,61267.166084290206,365433556849.2167,3.326149514542469,-1146.55,5023.15208186055,72865.1271048092,621774085291.0537,3.7276672916223177,-9341.32,3149.6360547847416,139413.39004557632,1277305238554.77,1.0933616197454468,1182.13,2935.749715677411,44757.251323109645,107809886289.70612,3.323812823572089,3811.815,2943.6277874036646,68110.02590661672,286988841031.3042,1.9489289076231744
