label,ax_A_mean,ax_A_std,ax_A_RMS,ax_A_energy,ax_A_entropy,ay_A_mean,ay_A_std,ay_A_RMS,ay_A_energy,ay_A_entropy,az_A_mean,az_A_std,az_A_RMS,az_A_energy,az_A_entropy,ax_B_mean,ax_B_std,ax_B_RMS,ax_B_energy,ax_B_entropy,ay_B_mean,ay_B_std,ay_B_RMS,ay_B_energy,ay_B_entropy,az_B_mean,az_B_std,az_B_RMS,az_B_energy,az_B_entropy,ax_C_mean,ax_C_std,ax_C_RMS,ax_C_energy,ax_C_entropy,ay_C_mean,ay_C_std,ay_C_RMS,ay_C_energy,ay_C_entropy,az_C_mean,az_C_std,az_C_RMS,az_C_energy,az_C_entropy,ax_D_mean,ax_D_std,ax_D_RMS,ax_D_energy,ax_D_entropy,ay_D_mean,ay_D_std,ay_D_RMS,ay_D_energy,ay_D_entropy,az_D_mean,az_D_std,az_D_RMS,az_D_energy,az_D_entropy,ax_E_mean,ax_E_std,ax_E_RMS,ax_E_energy,ax_E_entropy,ay_E_mean,ay_E_std,ay_E_RMS,ay_E_energy,ay_E_entropy,az_E_mean,az_E_std,az_E_RMS,az_E_energy,az_E_entropy
立っている,-9618.35,188.2396013064201,136050.05760380992,1386360748682.365,0.8792121978952978,2667.035,168.2925541282204,37792.58677306966,107238073727.29951,0.8848626830299967,719.99,216.01428170377991,10630.595185595208,9613237856.66305,1.4650752014463837,-9565.045,171.91702351716074,135292.0110834339,1365568425245.146,0.8765058792192063,-2598.235,203.41243761137127,36857.025748152824,109550736735.65984,0.9745263220711019,-204.155,131.9311599850468,3437.589126117314,1017396105.4349018,2.2611199771798356,-9726.73,111.12644644727916,137565.71199248743,1411162155438.904,0.8728826917776744,704.4,192.90785365038914,10328.53135736151,7813461362.270438,1.3280231683714034,-2173.65,288.80510296738174,31010.200612056673,73359338683.25261,0.9395371920396212,-9559.305,71.69394657152024,135192.78982623297,1363398465934.921,0.8728751167222414,257.18,114.0558968225668,3978.7007929725,1072174724.6247301,1.6921651954361026,-2717.16,199.18364491092134,38529.553825602496,112461086066.81456,0.9075236038134356,-9707.255,72.39019253324307,137285.13391842542,1404892554181.5103,0.8732298670061451,1067.16,126.64807302126631,15197.830108275326,16873281057.051395,0.9016386296568435,1750.36,77.19333131819094,24777.889094916864,48303286473.23437,0.8953325794270777
立っている,-9576.9,73.03458085044383,135441.75697324664,1365963522587.2957,0.8723440084544293,2800.78,103.12483503017111,39635.85079192826,120688064655.31686,0.8934441719964349,831.22,141.60671453006742,11924.589301103833,11115866410.48876,0.9702348864448689,-9558.595,59.15936929176984,135181.53587306218,1365058613530.305,0.8728877578125175,-2628.09,134.00769343586217,37215.09132059197,102539447818.81049,0.8768994434456177,-271.55,71.48991187573253,3971.1512184755693,1228642366.3029685,1.1142077057378046,-9788.235,110.41440021573273,138435.35368900534,1431000390508.265,0.8746316852613065,676.435,183.54063793884995,9912.128681569868,7750985480.846323,1.4628248018923862,-1877.12,284.89300728519123,26850.487965770753,51558742043.849014,1.0745252988961627,-9527.555,50.70973254711567,134741.88343273223,1353648386553.3206,0.8725017899125969,205.825,128.2793606742722,3429.854953201374,1003143828.8393427,2.390649303497999,-2858.35,95.8632750327257,40445.90088006447,124052944335.51251,0.8832156617625753,-9695.92,53.4675939237965,137123.10048274143,1403956904810.95,0.8726052135389495,1199.56,61.53849526922152,16986.648757185743,22553586529.20803,0.8996533926727155,1716.415,70.20742677950817,24294.071437286915,42509538279.3666,0.8743184148133427
立っている,-9583.375,51.969359963347635,135531.3817571414,1371954319431.807,0.872815101682557,2782.455,108.91169806315573,39379.98878872365,113243967095.99475,0.8813040254615289,848.965,73.36820684056548,12050.929134303296,10718310949.15114,0.9021406936914542,-9546.27,60.291102992066726,135007.33752652112,1359863795129.9966,0.8731514378978386,-2642.575,134.8331723835051,37420.268879311916,103782936286.88127,0.9005628293227761,-227.475,84.16127004151018,3430.101893530278,815408812.3891745,1.5938635867402684,-9803.49,99.1079204705658,138649.3696776152,1434610650537.9832,0.8734608448126884,675.475,126.28245869874405,9718.165824886917,7053970338.398851,1.1327550084772935,-1809.84,210.0858738706627,25766.865932821554,48871342954.94582,0.9765880782979441,-9519.54,42.676438464332996,134627.9785854337,1353715086926.7551,0.8727045585587128,199.535,111.86147136078628,3235.0333846809062,717248004.7215111,1.779922145944965,-2867.57,72.73757694617,40566.6080908917,121201354430.29854,0.8769653314734276,-9695.2,52.03469996069929,137112.80804505464,1402567296924.296,0.8724391219535335,1208.975,42.85912242452008,17108.228751101033,21719768567.047802,0.8823719443084255,1699.895,50.25886961522315,24050.650573321298,42895624918.59102,0.8804029931840506
立っている,-9585.005,46.029935639755145,135554.0037070097,1370945396335.524,0.8727000219378258,2781.395,104.80872566251341,39362.78195199115,116896965049.7138,0.8839563698216233,817.765,51.75876519972247,11588.0849582664,10013249773.801014,0.9052139373940131,-9549.76,58.8624022615455,135056.56654898348,1361789281635.7046,0.8729667262489509,-2634.56,124.87576386152756,37300.134986350924,104841943992.53503,0.8922185096872435,-222.25,88.35042444719777,3382.3323313950095,791841040.7966906,1.5446270212197672,-9798.895,69.27303930823304,138580.76488098915,1431685275491.3606,0.8727205665347686,720.005,88.62237288066711,10259.250703633283,7845779165.324719,0.9416906331994864,-1827.015,149.90621993433095,25924.720577086264,51016032552.93378,0.9085952310077432,-9506.545,38.685371589271305,134443.96185400072,1348705422263.1216,0.8724585476104597,201.735,71.74214085877281,3028.0008256273645,716989090.4920951,1.34587405172556,-2913.12,69.30227701886858,41209.394414380804,127347315552.89717,0.876832076907552,-9690.5,43.0161597542133,137045.71546750376,1399585641860.6765,0.8718893375053383,1200.905,42.45168989569203,16993.96931267089,21669800159.11326,0.8830437622403777,1731.3,48.207572019341555,24493.769248525226,45525344765.749756,0.8846168132098975
立っている,-9606.305,51.74941521408721,135855.639378717,1376632301106.1133,0.8727054763822351,2744.31,109.56214629149974,38841.32139873719,114791554499.34923,0.8796333954083608,797.84,51.02229316681093,11306.210151947469,9152139072.901794,0.8931310742196316,-9550.275,48.135011945568195,135062.99978528538,1360858408831.9097,0.872156787123733,-2625.995,64.0845143150824,37148.23431873984,103884518274.9942,0.8843348628442664,-289.145,80.22558179907456,4243.606367230589,1242222929.7256498,1.3114638219848926,-9806.585,47.99627876200405,138687.7161142976,1437326078370.8286,0.8729634474662175,726.375,77.2011293635009,10330.349994070868,8031423095.495303,0.9730347182735909,-1788.395,100.84076048404236,25331.899001061884,47275561238.4018,0.9006445737683275,-9496.505,32.9580032010436,134301.6704624332,1346404421422.16,0.8725733628105635,156.065,78.39853809223739,2469.923683031522,410721821.1901334,1.7326705482862468,-2962.355,58.958875286083945,41902.322835375126,129802167209.38266,0.8730065389073702,-9685.01,42.8682854800609,136968.06663598635,1402560636837.3196,0.8727380277018282,1189.435,45.8235286179491,16833.62952544697,20401050623.60065,0.8730047755069313,1787.705,64.87709900265271,25298.60946771581,47087678862.185165,0.8778451377622303
立っている,-9626.395,60.23660826274998,136140.44890847098,1385223547400.7847,0.8738996485214852,2641.335,118.02051844912388,37391.38784533145,101050699728.91129,0.8725488012664104,850.605,93.20873872658079,12101.377896752088,11007359488.998919,0.9160357351133975,-9550.315,51.46868732540204,135063.81130784072,1362053177591.4485,0.8727032099879247,-2629.94,68.85845191405336,37205.71431917414,103385702195.24745,0.884466650616416,-404.025,100.92905614836594,5889.36117078924,2478307377.407583,1.0383813356800586,-9820.095,102.282579039639,138884.6482049042,1435112469069.4485,0.8725871297254453,701.595,103.44970263369537,10029.3308351056,7068084691.822855,1.0208027994609596,-1734.065,211.32475192224877,24704.815623679526,48387428802.898575,0.9265834301208238,-9478.66,39.54307018935179,134049.6617302707,1341097304286.5134,0.8726577034494539,117.745,103.20455404196078,2214.2748248580165,333923054.1754952,2.8994615915499917,-3029.28,84.66322460194866,42857.21684850756,137376425067.86356,0.8777544285581236,-9655.885,66.30695118160688,136558.0548667855,1391913298501.8052,0.8726540621382144,1262.49,105.37167503651062,17916.384624136645,23411884802.905952,0.8853556724204913,1883.225,87.8339021961338,26661.77486590118,52740026117.296524,0.8829404353546292
立っている,-9627.15,63.504310877294024,136151.4229966033,1384868713124.183,0.8737364042061115,2574.03,143.12850554658922,36458.51398507624,100617357360.961,0.9112362136529191,921.265,63.00408538340986,13059.086606650559,12669477723.917696,0.9226659250638228,-9567.725,66.78786847175171,135311.36116010364,1364159876339.0017,0.8724227734506211,-2577.135,99.14402036935962,36473.15271538779,97616914670.2701,0.8850592443418912,-570.26,115.09840311663757,8227.321678407865,5098867436.835253,0.9492036806241658,-9841.88,117.89476493890639,139195.18749583262,1447675697023.6396,0.8749114549079828,766.255,142.1239247100924,11021.306047832988,8957771013.659622,1.0126919175951177,-1509.5,290.2385570526425,21738.577092348984,33754269084.80784,1.074388317875895,-9455.22,39.64834927206932,133718.17919789365,1331649146754.6147,0.8721572314280267,161.72,129.71623491298226,2931.881989439548,614109100.3234159,2.4311169268406236,-3099.39,77.35016418857818,43845.64156218951,145641328966.37454,0.8796210524666364,-9595.115,75.90001169301624,135699.6629877908,1371918829809.819,0.8723253939667326,1394.27,75.51024500026467,19746.85104010257,29961159507.163452,0.8890658525046209,2035.22,123.5958397358099,28835.38236264607,63276413611.71661,0.8909462631095411
立っている,-9652.925,49.90730783161922,136514.7990475758,1392940807996.4578,0.873260059771902,2511.575,131.66238785241597,35567.80556908171,93258981705.45135,0.8946698612395854,879.485,73.82987047936626,12481.544095183095,11604827047.325676,0.9252363307041014,-9561.445,68.46018532694751,135222.7179766773,1365015869395.118,0.8726780743044307,-2572.18,116.04239570088167,36413.11793845729,100925208323.757,0.8933466461305539,-586.73,120.09170287742616,8469.64119665054,5360112454.4979,1.030158416713935,-9846.69,100.89759115063154,139260.53588867164,1448259632851.3896,0.8732220660891807,820.91,106.35018523726225,11706.439168252658,10719977480.1392,1.0643752211956163,-1478.44,257.4670977037648,21222.978773018644,32267125339.050102,1.0704176362586617,-9448.395,47.04454245712249,133622.13983094267,1332793731680.704,0.872313620357414,215.095,95.45860870031576,3328.008563690905,838964249.0102077,1.5151907646857803,-3105.39,80.85584641817805,43931.73049175277,142943768154.45587,0.8795096926515944,-9570.57,61.14470623038434,135351.06117057227,1369775437419.415,0.8736096704194615,1377.32,78.79205289875367,19510.092618949813,27967186358.252457,0.8893125611625973,2150.295,49.65156568528329,30417.869304078482,68926728780.39099,0.8763985892122892
立っている,-9662.56,47.87459033767288,136650.91125199274,1393286400580.0713,0.8725738007670995,2510.44,105.78334651541329,35534.48778299752,91915567034.45375,0.8704136113195604,804.25,72.75889979926855,11420.261993492093,9855808366.568085,0.9127737064399103,-9555.815,54.37500137931034,135141.81954894643,1365517188772.8977,0.8737418017387053,-2585.9,98.87264535755085,36596.8703853212,99707756531.13956,0.8804361509950576,-491.415,91.36488808617892,7068.751587090892,3844673536.5520625,1.129944192495274,-9830.355,89.6205834337179,139027.99090470956,1439478646905.9758,0.8717818019720486,790.87,85.46855035625678,11249.713151898584,9749957323.137339,0.9615658852949223,-1618.1,189.46289874273532,23039.721352481676,40521965169.12874,0.9554555773634179,-9452.455,45.68991108549017,133679.46221839765,1333463268166.0234,0.8720305520043983,202.75,69.4440602211593,3030.8427870808478,758276781.7058868,1.4017131464445982,-3090.64,77.96473818336081,43722.15481881011,143529617281.0365,0.8811920811527352,-9583.725,56.4163041593474,135536.68704450468,1367633993646.0767,0.8723505982142514,1310.43,38.6530089385031,18540.33893972815,25988895251.656982,0.8814053767646198,2165.585,43.895703377437755,30632.287622702945,70775759057.33728,0.8799196638091905
立っている,-9657.705,44.94928225233413,136582.05321710464,1390399041709.0815,0.8720886109966739,2549.785,64.9232529607074,36071.09251187161,100004884541.4863,0.8824357041530348,756.305,60.88843876303613,10730.374224601861,8331190819.805532,0.9120444559107319,-9574.505,40.902077881203056,135405.18378186264,1367311110015.8806,0.8726612531875075,-2545.265,51.71977160622425,36002.91336822619,96297677567.45872,0.8734778782421744,-459.125,55.89847381637534,6540.954135292495,2997149097.6952305,0.9358885308092025,-9821.915,53.5340805001823,138904.9172383757,1441384007584.1064,0.872332911119259,785.865,62.528207834544574,11148.933357052592,9089125486.34385,0.9158207477460228,-1629.115,106.25056129263506,23088.113240366783,39459055796.04441,0.8922347693097814,-9461.7,34.62181393283721,133809.54043714522,1336627214507.6104,0.8724665981945144,192.37,68.57953849363524,2888.2302539790694,563623319.1788208,1.392196962359637,-3067.695,68.96718041938499,43394.72107296001,139062280003.016,0.8745595562038384,-9584.875,43.66508187327719,135552.00876785265,1373035976517.8032,0.8728616393219548,1285.72,39.21035067427989,18191.280163858726,24406231898.13567,0.8748095315854872,2173.465,44.98709564975273,30744.020377953173,69648676013.28334,0.8738306575720021
立っている,-9659.685,37.32473409148417,136609.59514982832,1394112483153.7698,0.8728174972560006,2549.5,52.61017011947405,36063.05056425482,95947923186.72192,0.8726092231286413,767.495,50.08103408477106,10877.101498101412,8733417172.416641,0.904128902237001,-9574.965,36.97544827314471,135411.46327767085,1367173624287.4033,0.8722424064870063,-2550.96,43.49630329119935,36081.266191751085,97466738695.55794,0.8751250245000999,-435.615,52.41103676707798,6204.955197259687,3058230780.0674787,0.9903501361153408,-9830.48,40.75818445416823,139025.17632429028,1441411955849.1584,0.8723841559901991,782.38,63.57606153262405,11100.99436987516,9360821665.850199,0.9208651347219343,-1599.695,87.29961039431966,22656.766384460072,38412643385.626656,0.9040716392835108,-9477.04,31.77370611055625,134026.33825483706,1339219672640.88,0.8721465565696522,193.075,65.12211126030843,2881.62610343535,635690836.6586437,1.5382835263099868,-3022.06,62.772019244246074,42747.601032104714,138039521445.74902,0.879561704617445,-9597.045,37.59977360304181,135723.75361372821,1372477920335.363,0.8720244862414948,1262.76,37.31115650847612,17865.91693700606,24052365377.477932,0.8841788393292052,2129.45,71.47976986532619,30131.932098688925,69461616583.99957,0.8831354100106177
立っている,-9646.275,55.31798419140019,136421.17244401618,1390761519144.2527,0.8730591630791712,2595.96,110.70333508977946,36745.78492834246,97246492025.03955,0.8711436525276677,751.845,79.21162146427763,10691.542311565718,8434523047.546389,0.9528461688932168,-9580.245,48.73658764214006,135486.87723539872,1372153462191.7617,0.8726394496129742,-2509.22,85.81125567196878,35506.47428286847,92010895199.88147,0.8772231384861027,-389.835,70.02026688752335,5601.324218432638,2423981212.688481,1.045074340054311,-9843.005,102.67611686755589,139208.68494099067,1446492819377.9133,0.8733450801354374,818.975,127.86424197170996,11722.365930135435,9646421471.761179,0.9520397139412777,-1500.485,223.1482909972648,21453.439794121594,34284212261.90422,0.9902387122723875,-9497.175,37.188632335701726,134311.36658898235,1346288394362.575,0.8724392498802211,214.765,76.92671691291656,3226.19667720367,751582794.5247669,1.5159099191982883,-2964.165,74.43404983607971,41932.83814625478,131322899522.77014,0.8753269824383059,-9617.08,39.357764164139205,136007.18860413224,1381361804077.1545,0.8724742731822764,1224.76,48.4694996879481,17334.28019849685,22122414382.495186,0.8812392747014148,2061.77,52.222093983294094,29167.182517343015,62835751245.23139,0.8753390559439567
立っている,-9626.035,67.99355686386765,136136.0884886884,1376648422327.5435,0.8720433047233532,2689.465,111.89043200828205,38067.68039952001,113865515939.62369,0.8886967835095567,710.315,85.0835223471619,10117.179498259384,8093022813.219184,0.9753566613845595,-9574.31,55.77242956873943,135403.4877985054,1366519572964.4065,0.8723814491820955,-2536.385,120.20273197810438,35910.1589108152,98592175183.65074,0.8848364440291224,-305.235,84.32105179016685,4478.357846353952,1305282946.041472,1.1546857591713653,-9858.585,140.83313805706385,139435.67131476794,1452359388748.582,0.87614073344018,779.45,189.54030573996658,11344.318666187053,10413668969.878418,1.436071936587614,-1403.46,268.58674278526854,20208.111292250942,28066557772.45356,1.2083272517877757,-9537.045,52.74204181675185,134876.24628154506,1358247748596.9343,0.8728275783916943,223.86,87.1475782796057,3397.293040054096,883924573.1620721,1.6106711105589357,-2820.365,136.2026496621853,39932.4677299062,118726308653.00156,0.8835080853051329,-9637.9,59.13526866430897,136303.05454390962,1388026367863.1255,0.8727614833756618,1127.19,84.21041443907042,15985.297557443215,19743738947.316334,0.9056470320993897,2041.375,57.819757652553335,28880.979952210764,60515145823.1265,0.8749283937309045
立っている,-9630.45,61.99159217184214,136197.95164392158,1391906279391.5493,0.8743064341947229,2669.165,103.07180882763237,37775.827178236614,102640682469.98416,0.8724279539722488,714.685,86.03461963070448,10180.143466572561,7021052705.838371,0.9846416233062162,-9559.305,54.50598109382124,135191.18535244817,1365254878626.5723,0.8726884109281581,-2597.35,83.69586309967774,36751.14153329118,99784552421.26645,0.8780969497110938,-261.77,56.04486684791033,3785.8832522939742,1016231665.4225914,1.1053120113664678,-9843.22,115.08562725205961,139213.66647710992,1445856635719.3972,0.8737297033573362,696.945,146.1516061321257,10070.676491676217,7496435292.632892,1.1006292571148983,-1533.51,250.95563332987774,21975.584861386513,37788731267.72105,1.0025935340882492,-9552.52,44.26668724899118,135094.4838918303,1363566014262.7537,0.8727583144436111,215.67,73.67062576088247,3223.070275374088,782405763.0830581,1.4260480570902503,-2758.73,91.798731472717,39035.9276052203,110852301936.34042,0.8739832487391694,-9643.565,60.86202243599864,136383.32016416083,1383730712768.8447,0.8718527534460039,1086.385,60.078172200891736,15387.278869247804,16725878361.939379,0.8826592223538903,2038.66,73.49860134723653,28849.73705252788,65140673892.5135,0.8910124899835581
立っている,-9632.35,48.87266618468851,136223.75347934003,1382637427245.397,0.8722923034100617,2651.725,81.74918577576167,37518.87099847222,105170532049.38968,0.880115401987557,701.29,71.40221215060492,9969.011385287911,7852987065.025312,0.9185179416694629,-9565.76,52.07468098798111,135282.27980781518,1363551023620.126,0.8720172166814966,-2573.97,68.92654858615798,36414.481816991436,98112634222.58133,0.8757751627704855,-259.44,56.105939079566255,3753.8510892149143,1061760390.0329732,1.1351840692336173,-9806.045,69.35526638258986,138681.8868453988,1434094224952.816,0.8725029567122309,708.29,81.63342391447267,10083.042596359493,7391262803.081486,0.9538897522319703,-1765.925,146.60170317905587,25059.86099322979,47254385164.366875,0.910174592270864,-9535.21,33.71670060963855,134849.0760517105,1356403302366.11,0.8722886987534963,226.3,57.61197792126217,3302.4484855936817,777202790.3325133,1.2394972772847355,-2830.22,63.91080972730666,40035.55879465154,120768810217.86823,0.8771401170383247,-9637.86,43.38110648658007,136301.3039556115,1389462554804.412,0.8729327927056834,1105.33,41.38418900981388,15642.679182288435,18344175156.218876,0.8846555597759005,2027.775,63.219177272406824,28691.00247464351,59021128481.52184,0.8672728568126478
立っている,-9627.5,42.03427173152879,136154.7084239102,1382363888809.5024,0.872191860518678,2680.235,66.33603677489332,37915.854533427046,109234817831.61676,0.8771284810964047,682.63,49.01819152110775,9678.703425562744,6619665869.775074,0.9051069745879103,-9570.385,42.8808439166022,135347.04120519222,1366587183786.03,0.8723463004773039,-2572.595,56.53875639771361,36390.77263538107,99230270578.03381,0.8772719670852362,-265.735,54.609475139393155,3836.594453418292,1087748485.1006794,1.2290919008607049,-9795.545,58.0509946081891,138532.35850515214,1431586292175.658,0.8725696902885222,712.42,60.89075135026665,10111.873614716513,7837999304.778021,0.9402271878622231,-1834.36,108.38468711031096,25987.01156347147,51533316517.27548,0.9237702923664415,-9522.435,32.015242853990664,134668.32835154672,1352501780460.8188,0.8721606562219443,210.865,52.87888780033105,3074.4178310698107,755800668.746802,1.2630091785827138,-2874.37,56.97159906479718,40657.714298765,124332790685.87302,0.8779018258472613,-9638.71,35.36376535381944,136312.86150616896,1386394338771.3645,0.872505387533791,1114.78,39.09746283328371,15775.062979272063,18526935178.62375,0.8791205246505535,2031.47,42.762005331836356,28735.68843789896,62483737835.67271,0.8801144492686883
立っている,-9633.975,43.450251725392754,136246.36672219925,1387021466153.8638,0.8730236645403995,2651.725,63.78165390611947,37511.9009782229,103895077623.64246,0.87218655351581,700.24,50.82698495877951,9928.941937588315,7719399509.197322,0.9181949294000293,-9567.615,47.86937199295599,135308.2024601613,1365377271405.8604,0.8725630316100849,-2562.105,53.363601593220835,36241.49474014559,99262113568.31113,0.8789394752781274,-281.455,49.55368780423916,4041.5958481768066,1222776731.602751,1.1159925857645938,-9796.52,54.290326946888044,138545.84190801252,1431738339300.2036,0.8725445698939516,702.46,64.44911481160935,9976.00862068593,7271153948.945705,0.9462115363428398,-1833.375,88.18619152112194,25957.814603698826,50191615251.297455,0.8893453099972547,-9512.995,33.406211622990114,134534.89498639377,1350796795322.761,0.8723622291963061,193.26,44.8639320612895,2805.78687715229,537700830.3113642,1.2156772014278898,-2888.31,56.85467351062708,40854.78456680441,124541504112.61676,0.8776451554989125,-9639.495,34.977849776680095,136323.94309511443,1387207554534.178,0.8724522392594043,1130.1,33.86399267658791,15989.201230830764,19153945704.581,0.880128529221275,2020.0,49.2224542256885,28575.593957081626,60345328909.64644,0.8765604504038349
立っている,-9642.385,40.33666787180122,136365.10956619366,1388847822998.1519,0.8730408507293572,2628.05,50.64402728851647,37173.13981896068,101855566665.07126,0.8731834203315637,708.465,44.44332092677144,10038.902977915466,7181107342.813679,0.8965013656001626,-9566.21,48.78356178058342,135288.39832003333,1368664576213.5537,0.8730672822565115,-2564.205,56.126134509691624,36272.02069088515,96548220088.4727,0.8754161977124233,-301.995,56.69140124392763,4345.454981932272,1454639386.1644287,1.1392805825579881,-9793.54,50.509686199777555,138503.41292545828,1431356025311.0437,0.8725086376969311,692.77,61.52265517677209,9835.805101769758,7256778485.421682,0.9238845428100555,-1852.74,82.29965006000936,26227.537970614016,51887888523.607605,0.8913137766003311,-9510.725,34.42716042603573,134502.84402569337,1349982164470.6921,0.8725227387045037,186.54,44.28101624850088,2711.3826731024155,556871293.836591,1.1803238235559441,-2892.31,57.239530920509814,40911.449497665075,124928162110.3565,0.8770638072361312,-9639.045,36.932681665430145,136317.68229763885,1385715162714.775,0.8721254699289953,1132.29,32.91968863765269,16019.764979549482,19031890551.011208,0.8803386652397339,2022.71,50.1724615700685,28614.237784711302,61594012956.703094,0.8792197106923997
立っている,-9647.115,37.17003867364144,136431.8213870943,1387828193493.5186,0.8722785308189718,2608.1,52.08829043076765,36891.45917417743,103259562604.78406,0.8795309698004572,711.04,44.6778289535201,10075.455225447633,7740306850.602331,0.902874670495494,-9565.92,43.94819222675718,135283.9657091704,1365369253956.7268,0.8724259661278171,-2575.24,48.817746773074234,36425.93644643882,101086794813.28375,0.8793301832958027,-319.5,49.74303971411478,4572.846378351234,1493559053.2275941,1.0105013745208764,-9789.215,42.30991343645127,138441.69924195527,1431366439449.8071,0.8727504666050374,682.56,53.96653036836814,9682.980326325154,7015174064.732138,0.9315989053114095,-1868.79,68.60689396846357,26446.48547538973,51578394807.26028,0.8865753890202266,-9510.9,37.36375248820705,134505.47562088317,1350704530876.6606,0.8727337678461895,180.565,46.633633517022886,2637.3628874313067,534070931.0071491,1.3436267377614872,-2901.205,57.55061229040054,41037.3062590614,125265743129.12045,0.8755828777635575,-9642.24,43.299912240095814,136363.24072124422,1387449921785.4812,0.8724094455463824,1136.825,31.466877426907146,16083.290987854445,19461753389.93984,0.8814716478224527,2023.615,49.16987670311977,28626.684561786053,61615229634.67606,0.878541314636363
立っている,-9644.76,38.05170692623395,136398.56552764768,1389418279296.3286,0.8727753027701844,2599.155,56.12442405049693,36766.1710407815,100043283309.9519,0.8739115257222317,723.56,39.03583481879181,10247.564295968092,7753943281.87538,0.9036261911252981,-9567.16,41.12279659750782,135301.32412508017,1364906260781.1196,0.8724462367437006,-2579.505,53.03602525642358,36487.41937983556,97630317795.72005,0.8728900455198214,-322.45,46.62989920641047,4607.566602882697,1568224899.1935744,1.0650324109419231,-9790.69,40.320018601186185,138462.43994672346,1430655320729.1985,0.872571998634931,686.595,63.02643076519565,9750.743817781287,6965567431.19935,0.9235378125291513,-1860.69,65.04701299829223,26330.20467068192,51963164508.55584,0.8879730664493422,-9512.855,35.529058177778936,134533.02387518092,1350259095615.5588,0.8723514044711753,182.57,52.69302705292229,2687.3168774820733,501075662.28556603,1.2004509393352483,-2894.615,55.36638668903725,40943.52558097556,124742786551.65965,0.8755559703009992,-9642.22,43.07007778028733,136362.94332405707,1388392529332.2766,0.8726065510462763,1139.61,32.22169921031477,16122.959963976838,19205650766.164375,0.880718912323089,2013.195,47.60816080253469,28478.83651064418,59426023771.86584,0.873945824323136
立っている,-9645.53,37.84942667993798,136409.4436320301,1390959637905.6047,0.8730060310820174,2594.67,57.110516544678525,36703.06259700953,100526036784.56638,0.8767485238888304,738.525,46.636352505314974,10465.124222865203,7999798239.462626,0.8938893201421156,-9560.915,39.36454972433953,135212.90264246234,1365786398716.1467,0.8726444289989034,-2606.36,53.21391171488899,36867.178275533915,101339932859.1178,0.8768947930579094,-328.77,46.13628832058342,4695.066985677628,1817537529.8208356,1.0286789949374944,-9793.73,43.12072703468717,138505.60039940622,1430773586011.3572,0.8724196286709384,683.845,77.62931775431237,9733.1422983536,6986655845.092453,0.9543731468997187,-1853.62,76.6344935391368,26236.53921537671,51673498059.627106,0.8886399867603417,-9514.52,33.414062907704,134556.46200015812,1350526783331.8164,0.8722536710232287,182.655,48.85034262929996,2673.918659944614,524398634.39961433,1.4230900133447715,-2889.26,56.286342926148606,40868.059655432626,125854485792.55954,0.8787857361034316,-9639.83,41.56923261259462,136329.05077788813,1384109827616.3958,0.8719600555879051,1141.665,35.4927143932385,16153.381720246693,19951565551.791073,0.8844979649818066,2009.74,55.631217854726145,28432.902419556114,62116810730.24092,0.8846069422265592
立っている,-9645.075,37.602917107586244,136402.99537400197,1384874073040.8772,0.8717465341573389,2611.59,77.05972943113673,36949.53458434896,103805026056.34613,0.8838971490765389,741.98,45.65621096849806,10513.028203139189,8561562177.691814,0.9103661584209867,-9558.405,43.02209868195647,135177.6290996406,1364117046502.9321,0.8724839594151665,-2608.04,62.27927745245604,36893.770070297775,100744631768.53604,0.8767463241232023,-314.255,45.633978294687395,4490.849919558657,1397511745.4641044,1.0518752509453053,-9796.045,48.298063884590654,138538.68076822444,1433024036161.7053,0.872768868788593,668.39,81.89864406691967,9523.156829539246,7126351173.496347,1.0301511299109989,-1845.135,83.79765375593759,26121.045978291146,49424201334.51633,0.8828100639458745,-9513.605,32.399212567591825,134543.47238346422,1351885077317.421,0.8726381228139506,176.91,52.84034348866403,2611.101300217975,577574298.564949,1.3791165968581398,-2893.945,57.559899018327016,40934.65721121895,123798006029.21182,0.8749374661271526,-9636.99,40.06132673789027,136288.79716983344,1389485096814.1624,0.8730294366612578,1143.895,32.99702979057358,16183.847348513887,19493872146.065624,0.8846769722673098,2009.32,57.27388235487446,28427.61741687122,58406947937.175476,0.8717738373023174
立っている,-9635.875,36.5868743540631,136272.83340049844,1385978969671.3633,0.8724219446368373,2666.085,100.75831367683763,37731.052105659604,105658726791.59784,0.889183679403315,728.87,44.8909021963248,10327.310104765907,7857684351.237047,0.9155817805332622,-9561.07,42.71668409415693,135215.2981433684,1364486165329.885,0.872243990610994,-2606.27,80.04696808749225,36875.603940817025,101533268048.39026,0.8837643184349822,-295.53,45.94887485020717,4229.640173820936,1458342944.3539028,1.0402759519761524,-9795.13,48.3084164509664,138525.74159339484,1431930496516.5352,0.8726241434635096,681.035,68.50199832851592,9679.8883774556,6815785016.093569,0.9809707111666699,-1838.905,87.99287456947864,26035.799757257315,51353516097.89764,0.89594043816009,-9511.375,28.63467085545074,134511.76479029632,1349900167161.8496,0.8723751048055097,183.375,59.416364538736296,2726.0482387514717,528176701.37019044,1.609604797536774,-2904.87,55.84490218453246,41088.65626909695,126819637132.3505,0.8777939063102655,-9629.28,34.655181430775976,136179.46563267166,1381801085228.5178,0.8721178394240079,1143.08,38.06131369251461,16174.55130753246,19794300281.451668,0.8889524144489295,2042.15,46.66805652692214,28887.90241606337,63726728081.66239,0.883641174068036
